Index;tmsp;country;amount;success;PSP;3D_secured;card
10463;43476,52304;Switzerland;167;0;UK_Card;1;Diners
10464;43476,52365;Switzerland;167;0;Simplecard;1;Diners
10465;43476,52494;Austria;255;0;UK_Card;0;Diners
10466;43476,52508;Austria;255;0;Moneycard;0;Diners
10467;43476,52734;Germany;49;1;UK_Card;0;Master
10468;43476,52934;Germany;268;0;Goldcard;0;Diners
10469;43476,53068;Germany;98;1;UK_Card;0;Master
10470;43476,5331;Germany;73;0;Simplecard;0;Master
10471;43476,53316;Germany;73;1;UK_Card;0;Master
10472;43476,53461;Switzerland;439;0;UK_Card;0;Diners
10473;43476,53514;Switzerland;439;0;UK_Card;0;Diners
10474;43476,53521;Switzerland;439;0;UK_Card;0;Diners
10475;43476,53522;Switzerland;439;0;UK_Card;0;Diners
10476;43476,53797;Austria;127;1;Simplecard;0;Diners
10477;43476,54024;Germany;122;0;Simplecard;0;Master
10478;43476,54132;Switzerland;385;0;UK_Card;0;Visa
10479;43476,5416;Switzerland;385;0;UK_Card;0;Visa
10480;43476,54262;Germany;202;0;Simplecard;0;Master
10481;43476,54328;Germany;202;0;UK_Card;0;Master
10482;43476,54353;Germany;202;1;Simplecard;0;Master
10483;43476,54441;Germany;150;0;Simplecard;0;Diners
10484;43476,54721;Switzerland;175;1;Moneycard;0;Diners
10485;43476,54852;Germany;245;0;Simplecard;0;Master
10486;43476,5488;Germany;245;0;Simplecard;0;Master
10487;43476,55124;Germany;187;0;UK_Card;0;Master
10488;43476,55493;Germany;156;0;UK_Card;1;Master
10489;43476,55561;Germany;156;1;UK_Card;1;Master
10490;43476,55988;Austria;34;0;Simplecard;0;Master
10491;43476,56028;Austria;34;1;UK_Card;0;Master
10492;43476,56104;Germany;110;0;Simplecard;0;Master
10493;43476,56255;Germany;123;0;UK_Card;0;Visa
10494;43476,56301;Germany;123;1;Moneycard;0;Visa
10495;43476,56782;Germany;134;0;Simplecard;1;Master
10496;43476,56887;Germany;27;1;Simplecard;1;Diners
10497;43476,57036;Austria;246;0;Simplecard;0;Visa
10498;43476,57212;Switzerland;242;0;Simplecard;0;Diners
10499;43476,57286;Germany;91;1;Simplecard;0;Visa
10500;43476,57413;Germany;294;0;Goldcard;0;Master
10501;43476,57868;Switzerland;39;0;Moneycard;1;Diners
10502;43476,57906;Switzerland;39;0;Moneycard;1;Diners
10503;43476,57909;Switzerland;39;0;UK_Card;1;Diners
10504;43476,58034;Germany;238;0;UK_Card;1;Diners
10505;43476,58038;Germany;238;0;Simplecard;1;Diners
10506;43476,5809;Germany;238;0;Moneycard;1;Diners
10507;43476,58221;Germany;154;0;Simplecard;0;Master
10508;43476,58395;Germany;123;0;Goldcard;0;Master
10509;43476,58468;Switzerland;60;1;UK_Card;0;Master
10510;43476,58759;Germany;74;1;UK_Card;1;Diners
10511;43476,59012;Germany;366;0;UK_Card;0;Diners
10512;43476,59014;Germany;366;0;UK_Card;0;Diners
10513;43476,59218;Austria;121;0;Moneycard;1;Diners
10514;43476,59294;Switzerland;127;0;UK_Card;0;Diners
10515;43476,59318;Switzerland;127;1;Moneycard;0;Diners
10516;43476,59523;Austria;73;0;UK_Card;0;Master
10517;43476,59535;Austria;73;1;Simplecard;0;Master
10518;43476,59735;Germany;316;0;UK_Card;0;Visa
10519;43476,59866;Germany;177;0;UK_Card;0;Master
10520;43476,59919;Germany;177;0;UK_Card;0;Master
10521;43476,59922;Germany;177;0;UK_Card;0;Master
10522;43476,59972;Germany;177;0;Simplecard;0;Master
10523;43476,60025;Germany;177;1;UK_Card;0;Master
10524;43476,60528;Switzerland;252;0;Simplecard;0;Visa
10525;43476,60598;Germany;388;0;UK_Card;0;Master
10526;43476,6066;Germany;388;0;UK_Card;0;Master
10527;43476,60938;Germany;71;0;Simplecard;0;Visa
10528;43476,60973;Germany;71;0;UK_Card;0;Visa
10529;43476,61138;Germany;218;0;Moneycard;0;Visa
10530;43476,6122;Switzerland;190;0;Simplecard;0;Master
10531;43476,61222;Switzerland;190;1;UK_Card;0;Master
10532;43476,61399;Austria;10;1;Moneycard;0;Diners
10533;43476,61611;Germany;85;0;Moneycard;0;Master
10534;43476,6183;Germany;355;0;Simplecard;0;Diners
10535;43476,61851;Germany;355;0;Simplecard;0;Diners
10536;43476,61884;Germany;355;0;UK_Card;0;Diners
10537;43476,619;Germany;355;0;Simplecard;0;Diners
10538;43476,62001;Germany;333;0;UK_Card;0;Diners
10539;43476,62057;Germany;333;0;Simplecard;0;Diners
10540;43476,62297;Germany;247;0;UK_Card;1;Visa
10541;43476,62461;Germany;294;1;Goldcard;1;Master
10542;43476,62613;Germany;312;0;UK_Card;1;Visa
10543;43476,63094;Germany;161;0;Simplecard;0;Master
10544;43476,63171;Germany;124;0;UK_Card;0;Master
10545;43476,6333;Austria;343;1;Simplecard;0;Visa
10546;43476,63498;Germany;435;0;Simplecard;0;Master
10547;43476,635;Germany;435;0;UK_Card;0;Master
10548;43476,63709;Germany;181;1;UK_Card;0;Master
10549;43476,6409;Austria;180;0;UK_Card;0;Visa
10550;43476,64113;Austria;180;0;Simplecard;0;Visa
10551;43476,64181;Austria;180;0;Moneycard;0;Visa
10552;43476,64211;Austria;180;0;Simplecard;0;Visa
10553;43476,64216;Austria;180;0;Moneycard;0;Visa
10554;43476,64233;Austria;180;0;UK_Card;0;Visa
10555;43476,64245;Austria;180;1;UK_Card;0;Visa
10556;43476,64316;Germany;62;0;UK_Card;1;Diners
10557;43476,64532;Austria;209;1;Moneycard;0;Master
10558;43476,64609;Germany;163;1;Simplecard;1;Diners
10559;43476,65013;Germany;121;0;Moneycard;0;Visa
10560;43476,65394;Germany;182;1;UK_Card;1;Visa
10561;43476,65495;Germany;207;0;UK_Card;0;Visa
10562;43476,65541;Germany;207;0;Goldcard;0;Visa
10563;43476,65564;Germany;207;1;Goldcard;0;Visa
10564;43476,65701;Austria;48;0;UK_Card;1;Master
10565;43476,65767;Austria;48;1;Simplecard;1;Master
10566;43476,66056;Switzerland;329;0;UK_Card;0;Master
10567;43476,66097;Switzerland;329;0;Simplecard;0;Master
10568;43476,66142;Switzerland;329;1;Goldcard;0;Master
10569;43476,66326;Germany;163;0;UK_Card;0;Master
10570;43476,66605;Austria;58;0;Simplecard;1;Master
10571;43476,66727;Germany;269;0;UK_Card;0;Master
10572;43476,66788;Germany;269;0;Simplecard;0;Master
10573;43476,66847;Germany;269;0;UK_Card;0;Master
10574;43476,66896;Germany;269;1;UK_Card;0;Master
10575;43476,66971;Switzerland;208;0;Goldcard;1;Master
10576;43476,66981;Switzerland;208;1;UK_Card;1;Master
10577;43476,67184;Germany;152;0;UK_Card;0;Master
10578;43476,67226;Germany;152;0;UK_Card;0;Master
10579;43476,67229;Germany;152;0;Simplecard;0;Master
10580;43476,6727;Germany;152;0;UK_Card;0;Master
10581;43476,67301;Germany;152;0;UK_Card;0;Master
10582;43476,67332;Germany;152;0;Moneycard;0;Master
10583;43476,67363;Germany;152;0;Simplecard;0;Master
10584;43476,67624;Germany;221;0;UK_Card;0;Master
10585;43476,67642;Germany;221;0;UK_Card;0;Master
10586;43476,67758;Austria;203;0;Simplecard;0;Master
10587;43476,6789;Germany;102;1;UK_Card;0;Diners
10588;43476,68051;Germany;138;0;UK_Card;0;Master
10589;43476,68072;Germany;138;1;UK_Card;0;Master
10590;43476,68316;Germany;237;0;Simplecard;0;Visa
10591;43476,68322;Germany;237;0;UK_Card;0;Visa
10592;43476,68347;Germany;237;0;Moneycard;0;Visa
10593;43476,68441;Switzerland;259;0;UK_Card;0;Diners
10594;43476,68458;Switzerland;259;0;Simplecard;0;Diners
10595;43476,68765;Switzerland;256;0;UK_Card;0;Master
10596;43476,68769;Switzerland;256;0;Simplecard;0;Master
10597;43476,68788;Switzerland;256;0;UK_Card;0;Master
10598;43476,68818;Switzerland;256;0;UK_Card;0;Master
10599;43476,68883;Switzerland;256;0;Simplecard;0;Master
10600;43476,6914;Germany;129;0;UK_Card;1;Master
10601;43476,69149;Germany;129;0;Simplecard;1;Master
10602;43476,69178;Germany;129;0;Simplecard;1;Master
10603;43476,69337;Germany;50;0;Moneycard;0;Master
10604;43476,69394;Germany;50;1;UK_Card;0;Master
10605;43476,69559;Austria;175;0;Simplecard;1;Master
10606;43476,69807;Germany;78;0;Moneycard;0;Master
10607;43476,69858;Germany;78;0;UK_Card;0;Master
10608;43476,69872;Germany;78;0;UK_Card;0;Master
10609;43476,69938;Germany;78;0;UK_Card;0;Master
10610;43476,69962;Germany;78;1;Moneycard;0;Master
10611;43476,70241;Germany;356;0;UK_Card;0;Visa
10612;43476,70247;Germany;356;0;Simplecard;0;Visa
10613;43476,70293;Germany;356;0;UK_Card;0;Visa
10614;43476,70558;Germany;319;0;Moneycard;0;Master
10615;43476,70677;Germany;362;1;UK_Card;1;Master
10616;43476,70749;Germany;300;1;Simplecard;0;Visa
10617;43476,70913;Germany;157;0;UK_Card;0;Master
10618;43476,70925;Germany;157;0;Simplecard;0;Master
10619;43476,71086;Germany;124;1;UK_Card;0;Master
10620;43476,71309;Germany;294;0;Moneycard;0;Diners
10621;43476,71362;Germany;294;0;Moneycard;0;Diners
10622;43476,71476;Germany;448;0;UK_Card;0;Diners
10623;43476,7156;Switzerland;83;1;UK_Card;1;Master
10624;43476,7166;Austria;295;0;Moneycard;0;Master
10625;43476,71845;Germany;75;1;Moneycard;0;Master
10626;43476,72203;Austria;116;0;Moneycard;0;Visa
10627;43476,72399;Germany;177;0;Simplecard;0;Master
10628;43476,72425;Germany;177;1;UK_Card;0;Master
10629;43476,73172;Switzerland;286;0;Moneycard;0;Master
10630;43476,73223;Switzerland;286;0;UK_Card;0;Master
10631;43476,73228;Switzerland;286;0;UK_Card;0;Master
10632;43476,73235;Switzerland;286;0;UK_Card;0;Master
10633;43476,73485;Germany;274;1;UK_Card;0;Master
10634;43476,73885;Switzerland;206;0;Simplecard;0;Master
10635;43476,73988;Germany;105;1;Moneycard;0;Master
10636;43476,74071;Switzerland;198;0;Simplecard;0;Master
10637;43476,74277;Germany;173;0;Moneycard;0;Visa
10638;43476,74286;Germany;173;0;UK_Card;0;Visa
10639;43476,74317;Germany;173;1;Moneycard;0;Visa
10640;43476,7453;Germany;204;0;UK_Card;0;Visa
10641;43476,74867;Germany;198;1;UK_Card;0;Master
10642;43476,75409;Germany;344;1;Goldcard;0;Visa
10643;43476,75483;Germany;392;0;UK_Card;0;Master
10644;43476,75528;Germany;392;0;UK_Card;0;Master
10645;43476,75588;Germany;392;0;UK_Card;0;Master
10646;43476,75591;Germany;392;0;UK_Card;0;Master
10647;43476,76337;Switzerland;307;0;UK_Card;0;Master
10648;43476,76404;Switzerland;307;0;UK_Card;0;Master
10649;43476,7642;Switzerland;307;0;Moneycard;0;Master
10650;43476,76522;Germany;321;0;UK_Card;1;Diners
10651;43476,76532;Germany;321;0;UK_Card;1;Diners
10652;43476,76572;Germany;321;0;Simplecard;1;Diners
10653;43476,76685;Austria;92;0;Moneycard;0;Visa
10654;43476,76777;Switzerland;81;0;Simplecard;0;Master
10655;43476,76795;Switzerland;81;1;Goldcard;0;Master
10656;43476,76882;Switzerland;131;0;UK_Card;0;Diners
10657;43476,76935;Switzerland;131;1;UK_Card;0;Diners
10658;43476,77547;Germany;159;0;Simplecard;0;Diners
10659;43476,78058;Germany;200;0;Moneycard;0;Master
10660;43476,78095;Germany;200;0;UK_Card;0;Master
10661;43476,78145;Germany;200;0;UK_Card;0;Master
10662;43476,78182;Germany;200;0;UK_Card;0;Master
10663;43476,78428;Germany;16;1;Moneycard;0;Master
10664;43476,78628;Switzerland;170;0;UK_Card;1;Master
10665;43476,78689;Switzerland;170;0;Moneycard;1;Master
10666;43476,78708;Switzerland;170;1;Goldcard;1;Master
10667;43476,79043;Germany;199;1;Moneycard;0;Master
10668;43476,79251;Germany;273;0;UK_Card;0;Diners
10669;43476,79464;Switzerland;296;0;Simplecard;0;Diners
10670;43476,79784;Austria;61;1;UK_Card;0;Master
10671;43476,79861;Germany;220;1;UK_Card;0;Diners
10672;43476,79992;Germany;281;0;UK_Card;1;Visa
10673;43476,80041;Germany;281;1;UK_Card;1;Visa
10674;43476,8033;Switzerland;315;0;Simplecard;0;Visa
10675;43476,80586;Germany;123;0;Simplecard;0;Master
10676;43476,80683;Germany;262;0;UK_Card;0;Master
10677;43476,80737;Germany;262;0;UK_Card;0;Master
10678;43476,80787;Germany;262;0;UK_Card;0;Master
10679;43476,8086;Austria;336;0;UK_Card;0;Master
10680;43476,80884;Austria;336;0;Moneycard;0;Master
10681;43476,80946;Austria;336;0;UK_Card;0;Master
10682;43476,80949;Austria;336;0;Simplecard;0;Master
10683;43476,80985;Austria;336;0;UK_Card;0;Master
10684;43476,81032;Austria;336;0;UK_Card;0;Master
10685;43476,81058;Austria;336;0;UK_Card;0;Master
10686;43476,81164;Austria;485;1;UK_Card;1;Master
10687;43476,8125;Germany;241;0;UK_Card;0;Visa
10688;43476,81622;Switzerland;157;0;UK_Card;1;Diners
10689;43476,81656;Switzerland;157;0;UK_Card;1;Diners
10690;43476,8169;Switzerland;157;1;Simplecard;1;Diners
10691;43476,81847;Switzerland;221;0;Moneycard;0;Visa
10692;43476,81863;Switzerland;221;0;Moneycard;0;Visa
10693;43476,81957;Austria;28;0;Moneycard;0;Visa
10694;43476,8205;Germany;172;1;UK_Card;0;Master
10695;43476,82422;Germany;316;0;UK_Card;0;Diners
10696;43476,82465;Germany;316;0;UK_Card;0;Diners
10697;43476,82494;Germany;316;0;Simplecard;0;Diners
10698;43476,82503;Germany;316;0;UK_Card;0;Diners
10699;43476,82652;Germany;157;0;Simplecard;0;Master
10700;43476,82748;Austria;153;0;UK_Card;0;Master
10701;43476,82753;Austria;153;1;UK_Card;0;Master
10702;43476,82882;Germany;134;0;UK_Card;0;Master
10703;43476,82884;Germany;134;1;UK_Card;0;Master
10704;43476,82972;Switzerland;337;0;Simplecard;1;Master
10705;43476,82979;Switzerland;337;0;UK_Card;1;Master
10706;43476,82983;Switzerland;337;0;UK_Card;1;Master
10707;43476,83051;Switzerland;337;0;UK_Card;1;Master
10708;43476,83103;Switzerland;337;0;UK_Card;1;Master
10709;43476,83208;Austria;182;0;UK_Card;0;Master
10710;43476,83418;Germany;40;0;UK_Card;1;Master
10711;43476,83421;Germany;40;0;UK_Card;1;Master
10712;43476,83442;Germany;40;0;UK_Card;1;Master
10713;43476,8361;Germany;341;0;UK_Card;0;Master
10714;43476,83796;Switzerland;244;0;Simplecard;1;Master
10715;43476,83951;Germany;358;0;UK_Card;0;Visa
10716;43476,83961;Germany;358;0;UK_Card;0;Visa
10717;43476,84089;Germany;170;0;Simplecard;0;Master
10718;43476,84113;Germany;170;0;UK_Card;0;Master
10719;43476,84131;Germany;170;0;Moneycard;0;Master
10720;43476,84134;Germany;170;0;UK_Card;0;Master
10721;43476,84321;Germany;72;1;UK_Card;0;Master
10722;43476,84552;Germany;221;0;UK_Card;0;Diners
10723;43476,84632;Austria;289;0;UK_Card;0;Master
10724;43476,84718;Germany;328;0;Simplecard;0;Master
10725;43476,84722;Germany;328;0;Simplecard;0;Master
10726;43476,84841;Germany;278;0;Moneycard;1;Diners
10727;43476,84858;Germany;278;0;Moneycard;1;Diners
10728;43476,84903;Germany;278;0;UK_Card;1;Diners
10729;43476,85065;Germany;56;0;UK_Card;1;Visa
10730;43476,85094;Germany;56;0;Moneycard;1;Visa
10731;43476,85154;Germany;56;1;Simplecard;1;Visa
10732;43476,85236;Germany;116;0;UK_Card;1;Master
10733;43476,85263;Germany;116;0;Simplecard;1;Master
10734;43476,85339;Switzerland;207;0;UK_Card;0;Master
10735;43476,8538;Switzerland;207;1;UK_Card;0;Master
10736;43476,85473;Germany;299;0;UK_Card;0;Diners
10737;43476,85497;Germany;299;0;UK_Card;0;Diners
10738;43476,85565;Germany;299;0;Moneycard;0;Diners
10739;43476,85713;Germany;248;0;UK_Card;0;Master
10740;43476,85782;Germany;248;0;Goldcard;0;Master
10741;43476,85926;Germany;28;0;Goldcard;0;Visa
10742;43476,85998;Switzerland;157;0;UK_Card;0;Visa
10743;43476,86034;Switzerland;157;0;Simplecard;0;Visa
10744;43476,86144;Germany;115;0;Goldcard;0;Diners
10745;43476,86466;Switzerland;386;0;UK_Card;0;Master
10746;43476,86522;Switzerland;386;0;Moneycard;0;Master
10747;43476,86545;Switzerland;386;0;UK_Card;0;Master
10748;43476,8664;Germany;189;0;Simplecard;0;Master
10749;43476,86675;Germany;189;1;UK_Card;0;Master
10750;43476,86765;Germany;298;0;UK_Card;0;Master
10751;43476,86787;Germany;298;0;Moneycard;0;Master
10752;43476,86796;Germany;298;0;UK_Card;0;Master
10753;43476,8685;Germany;298;0;Simplecard;0;Master
10754;43476,86906;Germany;298;0;Simplecard;0;Master
10755;43476,86984;Switzerland;185;0;Moneycard;0;Master
10756;43476,86993;Switzerland;185;0;Moneycard;0;Master
10757;43476,87031;Switzerland;185;1;UK_Card;0;Master
10758;43476,87405;Germany;65;0;UK_Card;0;Visa
10759;43476,87466;Germany;65;0;UK_Card;0;Visa
10760;43476,87778;Austria;262;0;Moneycard;0;Diners
10761;43476,88058;Germany;379;0;UK_Card;0;Master
10762;43476,88229;Austria;68;0;Moneycard;0;Master
10763;43476,88307;Austria;32;0;UK_Card;0;Diners
10764;43476,8836;Austria;32;1;UK_Card;0;Diners
10765;43476,88492;Austria;275;0;UK_Card;1;Master
10766;43476,88598;Austria;342;1;UK_Card;0;Visa
10767;43476,88936;Austria;137;0;Simplecard;1;Visa
10768;43476,89014;Austria;285;1;Simplecard;0;Visa
10769;43476,89091;Austria;237;0;UK_Card;0;Master
10770;43476,89123;Austria;237;0;UK_Card;0;Master
10771;43476,89216;Germany;189;0;Goldcard;1;Master
10772;43476,89433;Germany;230;1;UK_Card;0;Master
10773;43476,89513;Austria;328;1;Moneycard;1;Diners
10774;43476,89593;Germany;275;0;Simplecard;0;Diners
10775;43476,89647;Germany;275;0;Moneycard;0;Diners
10776;43476,89691;Germany;275;0;UK_Card;0;Diners
10777;43476,89796;Germany;415;0;Moneycard;0;Visa
10778;43476,89885;Germany;150;0;Moneycard;0;Master
10779;43476,8997;Germany;348;0;UK_Card;0;Master
10780;43476,90028;Germany;348;0;UK_Card;0;Master
10781;43476,90061;Germany;348;0;Moneycard;0;Master
10782;43476,90307;Germany;98;0;Moneycard;0;Master
10783;43476,90753;Germany;172;0;Moneycard;0;Master
10784;43476,90784;Germany;172;0;Simplecard;0;Master
10785;43476,90788;Germany;172;0;UK_Card;0;Master
10786;43476,90856;Germany;172;0;Simplecard;0;Master
10787;43476,91221;Germany;323;0;Simplecard;0;Master
10788;43476,914;Switzerland;276;0;Simplecard;1;Master
10789;43476,915;Austria;230;0;UK_Card;0;Master
10790;43476,91503;Austria;230;1;Simplecard;0;Master
10791;43476,91971;Switzerland;242;0;UK_Card;1;Visa
10792;43476,92148;Switzerland;91;0;UK_Card;0;Visa
10793;43476,92167;Switzerland;91;1;UK_Card;0;Visa
10794;43476,92346;Germany;293;0;Moneycard;0;Visa
10795;43476,92458;Germany;228;0;Moneycard;0;Visa
10796;43476,92481;Germany;228;0;UK_Card;0;Visa
10797;43476,92664;Germany;228;0;UK_Card;1;Master
10798;43476,92721;Germany;228;0;UK_Card;1;Master
10799;43476,92821;Germany;160;1;UK_Card;0;Visa
10800;43476,9309;Austria;352;0;UK_Card;0;Master
10801;43476,93103;Austria;352;0;Moneycard;0;Master
10802;43476,93164;Austria;352;0;Moneycard;0;Master
10803;43476,9326;Germany;243;0;UK_Card;0;Master
10804;43476,93431;Austria;232;0;Simplecard;0;Diners
10805;43476,93475;Austria;232;1;Moneycard;0;Diners
10806;43476,93558;Germany;351;0;Moneycard;0;Master
10807;43476,9373;Germany;138;1;Moneycard;0;Diners
10808;43476,93811;Germany;169;0;UK_Card;0;Master
10809;43476,9384;Germany;169;1;Goldcard;0;Master
10810;43476,94058;Switzerland;41;0;Simplecard;0;Visa
10811;43476,94061;Switzerland;41;1;Moneycard;0;Visa
10812;43476,94596;Germany;64;0;UK_Card;1;Master
10813;43476,94606;Germany;64;1;Moneycard;1;Master
10814;43476,94833;Austria;254;0;Moneycard;0;Master
10815;43476,9484;Austria;254;0;Simplecard;0;Master
10816;43476,95067;Germany;285;0;UK_Card;0;Master
10817;43476,95277;Austria;172;0;Moneycard;0;Diners
10818;43476,95468;Austria;318;0;Goldcard;0;Diners
10819;43476,95715;Germany;118;0;Moneycard;1;Master
10820;43476,95743;Germany;118;0;Moneycard;1;Master
10821;43476,95933;Germany;340;1;UK_Card;1;Master
10822;43476,96027;Switzerland;170;0;UK_Card;0;Visa
10823;43476,96039;Switzerland;170;1;Simplecard;0;Visa
10824;43476,96351;Germany;192;0;Simplecard;1;Visa
10825;43476,96421;Austria;227;1;Moneycard;0;Master
10826;43476,96493;Germany;123;1;Simplecard;1;Master
10827;43476,96597;Germany;212;0;Moneycard;1;Master
10828;43476,96633;Germany;212;0;UK_Card;1;Master
10829;43476,96704;Germany;356;0;Simplecard;0;Visa
10830;43476,96729;Germany;356;1;Simplecard;0;Visa
10831;43476,96819;Germany;303;0;UK_Card;0;Visa
10832;43476,96869;Germany;303;0;Simplecard;0;Visa
10833;43476,96973;Austria;252;0;Moneycard;0;Visa
10834;43476,97245;Switzerland;64;0;Simplecard;0;Master
10835;43476,97332;Germany;250;0;UK_Card;0;Master
10836;43476,97662;Germany;217;0;Moneycard;0;Visa
10837;43476,97729;Germany;217;1;Moneycard;0;Visa
10838;43476,97986;Germany;268;0;Simplecard;1;Master
10839;43476,98237;Switzerland;221;1;UK_Card;1;Master
10840;43476,98328;Switzerland;130;0;UK_Card;0;Diners
10841;43476,98413;Germany;288;0;UK_Card;0;Master
10842;43476,98434;Germany;288;0;UK_Card;0;Master
10843;43476,98576;Switzerland;27;0;UK_Card;0;Diners
10844;43476,98581;Switzerland;27;0;UK_Card;0;Diners
10845;43476,98623;Switzerland;27;0;Moneycard;0;Diners
10846;43476,98674;Switzerland;27;0;UK_Card;0;Diners
10847;43476,98839;Austria;345;0;Simplecard;0;Master
10848;43476,98852;Austria;345;0;UK_Card;0;Master
10849;43476,99038;Switzerland;337;1;Goldcard;1;Master
10850;43476,99221;Switzerland;221;0;UK_Card;0;Visa
10851;43476,99242;Switzerland;221;0;UK_Card;0;Visa
10852;43476,99326;Germany;41;0;Simplecard;0;Master
10853;43476,99373;Germany;41;0;UK_Card;0;Master
10854;43476,99413;Germany;41;1;Simplecard;0;Master
10855;43476,99567;Germany;130;1;UK_Card;0;Diners
10856;43476,99696;Germany;299;0;UK_Card;1;Master
10857;43476,9972;Germany;299;0;UK_Card;1;Master
10858;43476,99728;Germany;299;0;UK_Card;1;Master
10859;43476,99738;Germany;299;1;Moneycard;1;Master
10860;43476,99897;Germany;358;0;Moneycard;0;Master
10861;43477,0012;Germany;219;0;Simplecard;0;Master
10862;43477,00363;Germany;234;0;UK_Card;1;Master
10863;43477,00369;Germany;234;0;UK_Card;1;Master
10864;43477,00549;Germany;199;0;Simplecard;1;Master
10865;43477,00603;Germany;199;0;UK_Card;1;Master
10866;43477,00605;Germany;199;0;Moneycard;1;Master
10867;43477,00609;Germany;199;1;UK_Card;1;Master
10868;43477,00787;Austria;417;0;UK_Card;0;Master
10869;43477,00859;Germany;280;0;UK_Card;0;Master
10870;43477,00859;Germany;280;0;UK_Card;0;Master
10871;43477,0087;Germany;280;0;Simplecard;0;Master
10872;43477,0097;Switzerland;134;0;Moneycard;0;Visa
10873;43477,0125;Austria;268;1;Simplecard;0;Visa
